From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
SIK3,Q9Y2K2,reviewed,SIK3_HUMAN,Serine/threonine-protein kinase SIK3 (EC 2.7.11.1) (Salt-inducible kinase 3) (SIK-3) (Serine/threonine-protein kinase QSK),SIK3 KIAA0999 QSK L19,Homo sapiens (Human),1321
SIL1,Q9H173,reviewed,SIL1_HUMAN,Nucleotide exchange factor SIL1 (BiP-associated protein) (BAP),SIL1 UNQ545/PRO836,Homo sapiens (Human),461
SIPA1,Q96FS4,reviewed,SIPA1_HUMAN,Signal-induced proliferation-associated protein 1 (Sipa-1) (GTPase-activating protein Spa-1) (p130 SPA-1),SIPA1 SPA1,Homo sapiens (Human),1042
SIRPA,P78324,reviewed,SHPS1_HUMAN,Tyrosine-protein phosphatase non-receptor type substrate 1 (SHP substrate 1) (SHPS-1) (Brain Ig-like molecule with tyrosine-based activation motifs) (Bit) (CD172 antigen-like family member A) (Inhibitory receptor SHPS-1) (Macrophage fusion receptor) (MyD-1 antigen) (Signal-regulatory protein alpha-1) (Sirp-alpha-1) (Signal-regulatory protein alpha-2) (Sirp-alpha-2) (Signal-regulatory protein alpha-3) (Sirp-alpha-3) (p84) (CD antigen CD172a),SIRPA BIT MFR MYD1 PTPNS1 SHPS1 SIRP,Homo sapiens (Human),504
SIT1,Q9NP91,reviewed,S6A20_HUMAN,Sodium- and chloride-dependent transporter XTRP3 (Sodium/imino-acid transporter 1) (Solute carrier family 6 member 20) (Transporter rB21A homolog),SLC6A20 SIT1 XT3 XTRP3,Homo sapiens (Human),592
SKAP1,Q86WV1,reviewed,SKAP1_HUMAN,Src kinase-associated phosphoprotein 1 (Src family-associated phosphoprotein 1) (Src kinase-associated phosphoprotein of 55 kDa) (SKAP-55) (pp55),SKAP1 SCAP1 SKAP55,Homo sapiens (Human),359
SKOR1,P84550,reviewed,SKOR1_HUMAN,SKI family transcriptional corepressor 1 (Functional Smad-suppressing element on chromosome 15) (Fussel-15) (LBX1 corepressor 1) (Ladybird homeobox corepressor 1),SKOR1 CORL1 FUSSEL15 LBXCOR1,Homo sapiens (Human),965
SLA,Q13239,reviewed,SLAP1_HUMAN,Src-like-adapter (Src-like-adapter protein 1) (SLAP-1) (hSLAP),SLA SLAP SLAP1,Homo sapiens (Human),276
SLC16A1,P53985,reviewed,MOT1_HUMAN,Monocarboxylate transporter 1 (MCT 1) (Solute carrier family 16 member 1),SLC16A1 MCT1,Homo sapiens (Human),500
SLC17A7,Q9P2U7,reviewed,VGLU1_HUMAN,Vesicular glutamate transporter 1 (VGluT1) (Brain-specific Na(+)-dependent inorganic phosphate cotransporter) (Solute carrier family 17 member 7),SLC17A7 BNPI VGLUT1,Homo sapiens (Human),560
SLC18A2,Q05940,reviewed,VMAT2_HUMAN,Synaptic vesicular amine transporter (Monoamine transporter) (Solute carrier family 18 member 2) (Vesicular amine transporter 2) (VAT2),SLC18A2 SVMT VMAT2,Homo sapiens (Human),514
SLC1A1,P43005,reviewed,EAA3_HUMAN,Excitatory amino acid transporter 3 (Excitatory amino-acid carrier 1) (Neuronal and epithelial glutamate transporter) (Sodium-dependent glutamate/aspartate transporter 3) (Solute carrier family 1 member 1),SLC1A1 EAAC1 EAAT3 HEAAC1,Homo sapiens (Human),524
SLC1A2,P43004,reviewed,EAA2_HUMAN,Excitatory amino acid transporter 2 (Glutamate/aspartate transporter II) (Sodium-dependent glutamate/aspartate transporter 2) (Solute carrier family 1 member 2),SLC1A2 EAAT2 GLT1,Homo sapiens (Human),574
SLC1A3,P43003,reviewed,EAA1_HUMAN,Excitatory amino acid transporter 1 (Sodium-dependent glutamate/aspartate transporter 1) (GLAST-1) (Solute carrier family 1 member 3),SLC1A3 EAAT1 GLAST GLAST1,Homo sapiens (Human),542
SLC1A4,P43007,reviewed,SATT_HUMAN,Neutral amino acid transporter A (Alanine/serine/cysteine/threonine transporter 1) (ASCT-1) (Solute carrier family 1 member 4),SLC1A4 ASCT1 SATT,Homo sapiens (Human),532
SLC1A6,P48664,reviewed,EAA4_HUMAN,Excitatory amino acid transporter 4 (Sodium-dependent glutamate/aspartate transporter) (Solute carrier family 1 member 6),SLC1A6 EAAT4,Homo sapiens (Human),564
SLC25A12,O75746,reviewed,S2512_HUMAN,"Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial (Araceli hiperlarga) (Aralar) (Aralar1) (Mitochondrial aspartate glutamate carrier 1) (Solute carrier family 25 member 12)",SLC25A12 AGC1 ARALAR1,Homo sapiens (Human),678
SLC25A13,Q9UJS0,reviewed,S2513_HUMAN,"Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial (Calcium-binding mitochondrial carrier protein Aralar2) (ARALAR-related gene 2) (ARALAR2) (Citrin) (Mitochondrial aspartate glutamate carrier 2) (Solute carrier family 25 member 13)",SLC25A13,Homo sapiens (Human),675
SLC25A24,Q6NUK1,reviewed,SCMC1_HUMAN,Mitochondrial adenyl nucleotide antiporter SLC25A24 (Mitochondrial ATP-Mg/Pi carrier protein 1) (Mitochondrial Ca(2+)-dependent solute carrier protein 1) (Short calcium-binding mitochondrial carrier protein 1) (SCaMC-1) (Solute carrier family 25 member 24),SLC25A24 APC1 MCSC1 SCAMC1,Homo sapiens (Human),477
SLC2A1,P11166,reviewed,GTR1_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (HepG2 glucose transporter)",SLC2A1 GLUT1,Homo sapiens (Human),492
SLC2A13,Q96QE2,reviewed,MYCT_HUMAN,Proton myo-inositol cotransporter (H(+)-myo-inositol cotransporter) (Hmit) (H(+)-myo-inositol symporter) (Solute carrier family 2 member 13),SLC2A13,Homo sapiens (Human),648
SLC35C1,Q96A29,reviewed,FUCT1_HUMAN,GDP-fucose transporter 1 (Solute carrier family 35 member C1),SLC35C1 FUCT1,Homo sapiens (Human),364
SLC35F1,Q5T1Q4,reviewed,S35F1_HUMAN,Solute carrier family 35 member F1,SLC35F1 C6orf169,Homo sapiens (Human),408
SLC36A4,Q6YBV0,reviewed,S36A4_HUMAN,Neutral amino acid uniporter 4 (Solute carrier family 36 member 4),SLC36A4 PAT4,Homo sapiens (Human),504
SLC3A2,P08195,reviewed,4F2_HUMAN,Amino acid transporter heavy chain SLC3A2 (4F2 cell-surface antigen heavy chain) (4F2hc) (4F2 heavy chain antigen) (Lymphocyte activation antigen 4F2 large subunit) (Solute carrier family 3 member 2) (CD antigen CD98),SLC3A2 MDU1,Homo sapiens (Human),630
SLC45A1,Q9Y2W3,reviewed,S45A1_HUMAN,Proton-associated sugar transporter A (PAST-A) (Deleted in neuroblastoma 5 protein) (DNb-5) (Solute carrier family 45 member 1),SLC45A1 DNB5,Homo sapiens (Human),782
SLC4A10,Q6U841,reviewed,S4A10_HUMAN,Sodium-driven chloride bicarbonate exchanger (Solute carrier family 4 member 10),SLC4A10 NBCN2 NCBE,Homo sapiens (Human),1118
SLC4A2,P04920,reviewed,B3A2_HUMAN,Anion exchange protein 2 (AE 2) (Anion exchanger 2) (Non-erythroid band 3-like protein) (BND3L) (Solute carrier family 4 member 2),SLC4A2 AE2 EPB3L1 HKB3 MPB3L,Homo sapiens (Human),1241
SLC6A1,P30531,reviewed,SC6A1_HUMAN,Sodium- and chloride-dependent GABA transporter 1 (GAT-1) (Solute carrier family 6 member 1),SLC6A1 GABATR GABT1 GAT1,Homo sapiens (Human),599
SLC6A2,P23975,reviewed,SC6A2_HUMAN,Sodium-dependent noradrenaline transporter (Norepinephrine transporter) (NET) (Solute carrier family 6 member 2),SLC6A2 NAT1 NET1 SLC6A5,Homo sapiens (Human),617
SLC6A3,Q01959,reviewed,SC6A3_HUMAN,Sodium-dependent dopamine transporter (DA transporter) (DAT) (Solute carrier family 6 member 3),SLC6A3 DAT1,Homo sapiens (Human),620
SLC9A3R2,Q15599,reviewed,NHRF2_HUMAN,Na(+)/H(+) exchange regulatory cofactor NHE-RF2 (NHERF-2) (NHE3 kinase A regulatory protein E3KARP) (SRY-interacting protein 1) (SIP-1) (Sodium-hydrogen exchanger regulatory factor 2) (Solute carrier family 9 isoform A3 regulatory factor 2) (Tyrosine kinase activator protein 1) (TKA-1),NHERF2 SLC9A3R2,Homo sapiens (Human),337
SLC9A6,Q92581,reviewed,SL9A6_HUMAN,Sodium/hydrogen exchanger 6 (Na(+)/H(+) exchanger 6) (NHE-6) (Solute carrier family 9 member 6),SLC9A6 KIAA0267 NHE6,Homo sapiens (Human),701
SLITRK1,Q96PX8,reviewed,SLIK1_HUMAN,SLIT and NTRK-like protein 1 (Leucine-rich repeat-containing protein 12),SLITRK1 KIAA1910 LRRC12 UNQ233/PRO266,Homo sapiens (Human),696
SLTM,Q9NWH9,reviewed,SLTM_HUMAN,SAFB-like transcription modulator (Modulator of estrogen-induced transcription),SLTM MET,Homo sapiens (Human),1034
SMARCA2,P51531,reviewed,SMCA2_HUMAN,Probable global transcription activator SNF2L2 (EC 3.6.4.-) (ATP-dependent helicase SMARCA2) (BRG1-associated factor 190B) (BAF190B) (Protein brahma homolog) (hBRM) (SNF2-alpha) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2),SMARCA2 BAF190B BRM SNF2A SNF2L2,Homo sapiens (Human),1590
SMIM13,P0DJ93,reviewed,SIM13_HUMAN,Small integral membrane protein 13,SMIM13 C6orf228,Homo sapiens (Human),91
SNAP25,P60880,reviewed,SNP25_HUMAN,Synaptosomal-associated protein 25 (SNAP-25) (Super protein) (SUP) (Synaptosomal-associated 25 kDa protein),SNAP25 SNAP,Homo sapiens (Human),206
SNAP91,O60641,reviewed,AP180_HUMAN,Clathrin coat assembly protein AP180 (91 kDa synaptosomal-associated protein) (Clathrin coat-associated protein AP180) (Phosphoprotein F1-20),SNAP91 KIAA0656,Homo sapiens (Human),907
SNCA,P37840,reviewed,SYUA_HUMAN,Alpha-synuclein (Non-A beta component of AD amyloid) (Non-A4 component of amyloid precursor) (NACP),SNCA NACP PARK1,Homo sapiens (Human),140
SNCB,Q16143,reviewed,SYUB_HUMAN,Beta-synuclein,SNCB,Homo sapiens (Human),134
SNCG,O76070,reviewed,SYUG_HUMAN,Gamma-synuclein (Breast cancer-specific gene 1 protein) (Persyn) (Synoretin) (SR),SNCG BCSG1 PERSYN PRSN,Homo sapiens (Human),127
SND1,Q7KZF4,reviewed,SND1_HUMAN,Staphylococcal nuclease domain-containing protein 1 (EC 3.1.31.1) (100 kDa coactivator) (EBNA2 coactivator p100) (Tudor domain-containing protein 11) (p100 co-activator),SND1 TDRD11,Homo sapiens (Human),910
SNTG1,Q9NSN8,reviewed,SNTG1_HUMAN,Gamma-1-syntrophin (G1SYN) (Syntrophin-4) (SYN4),SNTG1,Homo sapiens (Human),517
SOD1,P00441,reviewed,SODC_HUMAN,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1) (hSod1),SOD1,Homo sapiens (Human),154
SORT1,Q99523,reviewed,SORT_HUMAN,Sortilin (100 kDa NT receptor) (Glycoprotein 95) (Gp95) (Neurotensin receptor 3) (NT3) (NTR3),SORT1,Homo sapiens (Human),831
SOX10,P56693,reviewed,SOX10_HUMAN,Transcription factor SOX-10,SOX10,Homo sapiens (Human),466
SOX9,P48436,reviewed,SOX9_HUMAN,Transcription factor SOX-9,SOX9,Homo sapiens (Human),509
SP100,P23497,reviewed,SP100_HUMAN,Nuclear autoantigen Sp-100 (Nuclear dot-associated Sp100 protein) (Speckled 100 kDa),SP100,Homo sapiens (Human),879
SPAG6,O75602,reviewed,SPAG6_HUMAN,Sperm-associated antigen 6 (Protein PF16 homolog) (Repro-SA-1) (Sperm flagellar protein),SPAG6 PF16,Homo sapiens (Human),509
SPAG9,O60271,reviewed,JIP4_HUMAN,C-Jun-amino-terminal kinase-interacting protein 4 (JIP-4) (JNK-interacting protein 4) (Cancer/testis antigen 89) (CT89) (Human lung cancer oncogene 6 protein) (HLC-6) (JNK-associated leucine-zipper protein) (JLP) (Mitogen-activated protein kinase 8-interacting protein 4) (Proliferation-inducing protein 6) (Protein highly expressed in testis) (PHET) (Sperm surface protein) (Sperm-associated antigen 9) (Sperm-specific protein) (Sunday driver 1),SPAG9 HSS KIAA0516 MAPK8IP4 SYD1 HLC6,Homo sapiens (Human),1321
SPC25,Q15005,reviewed,SPCS2_HUMAN,Signal peptidase complex subunit 2 (Microsomal signal peptidase 25 kDa subunit) (SPase 25 kDa subunit),SPCS2 KIAA0102 SPC25,Homo sapiens (Human),226
SPHKAP,Q2M3C7,reviewed,SPKAP_HUMAN,A-kinase anchor protein SPHKAP (SPHK1-interactor and AKAP domain-containing protein) (Sphingosine kinase type 1-interacting protein),SPHKAP KIAA1678 SKIP,Homo sapiens (Human),1700
SPI1,P17947,reviewed,SPI1_HUMAN,Transcription factor PU.1 (31 kDa-transforming protein),SPI1,Homo sapiens (Human),270
SPN,O75398,reviewed,DEAF1_HUMAN,Deformed epidermal autoregulatory factor 1 homolog (Nuclear DEAF-1-related transcriptional regulator) (NUDR) (Suppressin) (Zinc finger MYND domain-containing protein 5),DEAF1 SPN ZMYND5,Homo sapiens (Human),565
SPOCK2,Q92563,reviewed,TICN2_HUMAN,"Testican-2 (SPARC/osteonectin, CWCV, and Kazal-like domains proteoglycan 2)",SPOCK2 KIAA0275 TICN2 UNQ269/PRO306,Homo sapiens (Human),424
SPRY4,Q9C004,reviewed,SPY4_HUMAN,Protein sprouty homolog 4 (Spry-4),SPRY4,Homo sapiens (Human),299
SPRYD3,Q8NCJ5,reviewed,SPRY3_HUMAN,SPRY domain-containing protein 3,SPRYD3,Homo sapiens (Human),442
SPTA1,P02549,reviewed,SPTA1_HUMAN,"Spectrin alpha chain, erythrocytic 1 (Erythroid alpha-spectrin)",SPTA1 SPTA,Homo sapiens (Human),2419
SPTAN1,Q13813,reviewed,SPTN1_HUMAN,"Spectrin alpha chain, non-erythrocytic 1 (Alpha-II spectrin) (Fodrin alpha chain) (Spectrin, non-erythroid alpha subunit)",SPTAN1 NEAS SPTA2,Homo sapiens (Human),2472
SPTB,P11277,reviewed,SPTB1_HUMAN,"Spectrin beta chain, erythrocytic (Beta-I spectrin)",SPTB SPTB1,Homo sapiens (Human),2137
SPTBN2,O15020,reviewed,SPTN2_HUMAN,"Spectrin beta chain, non-erythrocytic 2 (Beta-III spectrin) (Spinocerebellar ataxia 5 protein)",SPTBN2 KIAA0302 SCA5,Homo sapiens (Human),2390
SPTBN4,Q9H254,reviewed,SPTN4_HUMAN,"Spectrin beta chain, non-erythrocytic 4 (Beta-IV spectrin) (Spectrin, non-erythroid beta chain 3)",SPTBN4 KIAA1642 SPTBN3,Homo sapiens (Human),2564
SREK1,Q8WXA9,reviewed,SREK1_HUMAN,"Splicing regulatory glutamine/lysine-rich protein 1 (Serine/arginine-rich-splicing regulatory protein 86) (SRrp86) (Splicing factor, arginine/serine-rich 12) (Splicing regulatory protein 508) (SRrp508)",SREK1 SFRS12 SRRP86,Homo sapiens (Human),508
SRGN,P10124,reviewed,SRGN_HUMAN,Serglycin (Hematopoietic proteoglycan core protein) (Platelet proteoglycan core protein) (P.PG) (Secretory granule proteoglycan core protein),SRGN PRG PRG1,Homo sapiens (Human),158
SRI,P30626,reviewed,SORCN_HUMAN,Sorcin (22 kDa protein) (CP-22) (CP22) (V19),SRI,Homo sapiens (Human),198
SRPK2,P78362,reviewed,SRPK2_HUMAN,SRSF protein kinase 2 (EC 2.7.11.1) (SFRS protein kinase 2) (Serine/arginine-rich protein-specific kinase 2) (SR-protein-specific kinase 2) [Cleaved into: SRSF protein kinase 2 N-terminal; SRSF protein kinase 2 C-terminal],SRPK2,Homo sapiens (Human),688
SSR4,P51571,reviewed,SSRD_HUMAN,Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta),SSR4 TRAPD,Homo sapiens (Human),173
ST8SIA3,O43173,reviewed,SIA8C_HUMAN,"Sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase (EC 2.4.99.-) (Alpha-2,8-sialyltransferase 8C) (Alpha-2,8-sialyltransferase III) (ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3) (Sialyltransferase 8C) (SIAT8-C) (Sialyltransferase St8Sia III) (ST8SiaIII)",ST8SIA3 SIAT8C,Homo sapiens (Human),380
STAM2,O75886,reviewed,STAM2_HUMAN,Signal transducing adapter molecule 2 (STAM-2) (Hrs-binding protein),STAM2 HBP,Homo sapiens (Human),525
STAP1,Q9ULZ2,reviewed,STAP1_HUMAN,Signal-transducing adaptor protein 1 (STAP-1) (BCR downstream-signaling protein 1) (Docking protein BRDG1) (Stem cell adaptor protein 1),STAP1 BRDG1,Homo sapiens (Human),295
STARD3NL,O95772,reviewed,STR3N_HUMAN,STARD3 N-terminal-like protein (MLN64 N-terminal domain homolog),STARD3NL MENTHO UNQ855/PRO1864,Homo sapiens (Human),234
STAT5A,P42229,reviewed,STA5A_HUMAN,Signal transducer and activator of transcription 5A,STAT5A STAT5,Homo sapiens (Human),794
STIM1,Q13586,reviewed,STIM1_HUMAN,Stromal interaction molecule 1,STIM1 GOK,Homo sapiens (Human),685
STIP1,P31948,reviewed,STIP1_HUMAN,Stress-induced-phosphoprotein 1 (STI1) (Hsc70/Hsp90-organizing protein) (Hop) (Renal carcinoma antigen NY-REN-11) (Transformation-sensitive protein IEF SSP 3521),STIP1,Homo sapiens (Human),543
STK10,O94804,reviewed,STK10_HUMAN,Serine/threonine-protein kinase 10 (EC 2.7.11.1) (Lymphocyte-oriented kinase),STK10 LOK,Homo sapiens (Human),968
STK17B,O94768,reviewed,ST17B_HUMAN,Serine/threonine-protein kinase 17B (EC 2.7.11.1) (DAP kinase-related apoptosis-inducing protein kinase 2),STK17B DRAK2,Homo sapiens (Human),372
STK39,Q9UEW8,reviewed,STK39_HUMAN,STE20/SPS1-related proline-alanine-rich protein kinase (Ste-20-related kinase) (EC 2.7.11.1) (DCHT) (Serine/threonine-protein kinase 39),STK39 PASK SPAK,Homo sapiens (Human),545
STMN1,P16949,reviewed,STMN1_HUMAN,Stathmin (Leukemia-associated phosphoprotein p18) (Metablastin) (Oncoprotein 18) (Op18) (Phosphoprotein p19) (pp19) (Prosolin) (Protein Pr22) (pp17),STMN1 C1orf215 LAP18 OP18,Homo sapiens (Human),149
STMN3,Q9NZ72,reviewed,STMN3_HUMAN,Stathmin-3 (SCG10-like protein),STMN3 SCLIP,Homo sapiens (Human),180
STRC,Q7RTU9,reviewed,STRC_HUMAN,Stereocilin,STRC,Homo sapiens (Human),1775
STX1A,Q16623,reviewed,STX1A_HUMAN,Syntaxin-1A (Neuron-specific antigen HPC-1),STX1A STX1,Homo sapiens (Human),288
STX7,O15400,reviewed,STX7_HUMAN,Syntaxin-7,STX7,Homo sapiens (Human),261
STXBP1,P61764,reviewed,STXB1_HUMAN,Syntaxin-binding protein 1 (MUNC18-1) (N-Sec1) (Protein unc-18 homolog 1) (Unc18-1) (Protein unc-18 homolog A) (Unc-18A) (p67),STXBP1 UNC18A,Homo sapiens (Human),594
SUCLA2,Q9P2R7,reviewed,SUCB1_HUMAN,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (ATP-specific succinyl-CoA synthetase subunit beta) (A-SCS) (Succinyl-CoA synthetase beta-A chain) (SCS-betaA)",SUCLA2,Homo sapiens (Human),463
SUCLG1,P53597,reviewed,SUCA_HUMAN,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial (EC 6.2.1.4) (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)",SUCLG1,Homo sapiens (Human),346
SUCLG2,Q96I99,reviewed,SUCB2_HUMAN,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial (EC 6.2.1.4) (GTP-specific succinyl-CoA synthetase subunit beta) (G-SCS) (GTPSCS) (Succinyl-CoA synthetase beta-G chain) (SCS-betaG)",SUCLG2,Homo sapiens (Human),432
SUGP2,Q8IX01,reviewed,SUGP2_HUMAN,"SURP and G-patch domain-containing protein 2 (Arginine/serine-rich-splicing factor 14) (Splicing factor, arginine/serine-rich 14)",SUGP2 KIAA0365 SFRS14,Homo sapiens (Human),1082
SUN1,O94901,reviewed,SUN1_HUMAN,SUN domain-containing protein 1 (Protein unc-84 homolog A) (Sad1/unc-84 protein-like 1),SUN1 KIAA0810 UNC84A,Homo sapiens (Human),785
SUPT3H,O75486,reviewed,SUPT3_HUMAN,Transcription initiation protein SPT3 homolog (SPT3-like protein),SUPT3H SPT3,Homo sapiens (Human),317
SV2A,Q7L0J3,reviewed,SV2A_HUMAN,Synaptic vesicle glycoprotein 2A,SV2A KIAA0736 PSEC0174,Homo sapiens (Human),742
SYK,P43405,reviewed,KSYK_HUMAN,Tyrosine-protein kinase SYK (EC 2.7.10.2) (Spleen tyrosine kinase) (p72-Syk),SYK,Homo sapiens (Human),635
SYN1,P17600,reviewed,SYN1_HUMAN,Synapsin-1 (Brain protein 4.1) (Synapsin I),SYN1,Homo sapiens (Human),705
SYNC,Q9H7C4,reviewed,SYNCI_HUMAN,Syncoilin (Syncoilin intermediate filament 1) (Syncoilin-1),SYNC SYNC1,Homo sapiens (Human),482
SYNGAP1,Q96PV0,reviewed,SYGP1_HUMAN,Ras/Rap GTPase-activating protein SynGAP (Neuronal RasGAP) (Synaptic Ras GTPase-activating protein 1) (Synaptic Ras-GAP 1),SYNGAP1 KIAA1938,Homo sapiens (Human),1343
SYNGR1,O43759,reviewed,SNG1_HUMAN,Synaptogyrin-1,SYNGR1,Homo sapiens (Human),233
SYNGR3,O43761,reviewed,SNG3_HUMAN,Synaptogyrin-3,SYNGR3,Homo sapiens (Human),229
SYNJ1,O43426,reviewed,SYNJ1_HUMAN,"Synaptojanin-1 (EC 3.1.3.36) (Synaptic inositol 1,4,5-trisphosphate 5-phosphatase 1)",SYNJ1 KIAA0910,Homo sapiens (Human),1573
SYNPR,Q8TBG9,reviewed,SYNPR_HUMAN,Synaptoporin,SYNPR,Homo sapiens (Human),265
SYP,P08247,reviewed,SYPH_HUMAN,Synaptophysin (Major synaptic vesicle protein p38),SYP,Homo sapiens (Human),313
SYT1,P21579,reviewed,SYT1_HUMAN,Synaptotagmin-1 (Synaptotagmin I) (SytI) (p65),SYT1 SVP65 SYT,Homo sapiens (Human),422
SYT11,Q9BT88,reviewed,SYT11_HUMAN,Synaptotagmin-11 (Synaptotagmin XI) (SytXI),SYT11 KIAA0080,Homo sapiens (Human),431
SYT16,Q17RD7,reviewed,SYT16_HUMAN,Synaptotagmin-16 (Chr14Syt) (Synaptotagmin 14-like protein) (Synaptotagmin XIV-related protein),SYT16 STREP14 SYT14L SYT14R,Homo sapiens (Human),645
SYT7,O43581,reviewed,SYT7_HUMAN,Synaptotagmin-7 (IPCA-7) (Prostate cancer-associated protein 7) (Synaptotagmin VII) (SytVII),SYT7 PCANAP7,Homo sapiens (Human),403
SYVN1,Q86TM6,reviewed,SYVN1_HUMAN,E3 ubiquitin-protein ligase synoviolin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase synoviolin) (Synovial apoptosis inhibitor 1),SYVN1 HRD1 KIAA1810,Homo sapiens (Human),617
TACC3,Q9Y6A5,reviewed,TACC3_HUMAN,Transforming acidic coiled-coil-containing protein 3 (ERIC-1),TACC3 ERIC1,Homo sapiens (Human),838
TAGLN3,Q9UI15,reviewed,TAGL3_HUMAN,Transgelin-3 (Neuronal protein 22) (NP22) (Neuronal protein NP25),TAGLN3 NP25,Homo sapiens (Human),199
TARS3,A2RTX5,reviewed,SYTC2_HUMAN,"Threonine--tRNA ligase 2, cytoplasmic (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase protein 3)",TARS3 TARSL2,Homo sapiens (Human),802
TBC1D10C,Q8IV04,reviewed,TB10C_HUMAN,Carabin (TBC1 domain family member 10C),TBC1D10C,Homo sapiens (Human),446
TBL3,Q12788,reviewed,TBL3_HUMAN,Transducin beta-like protein 3 (WD repeat-containing protein SAZD),TBL3 SAZD,Homo sapiens (Human),808
TCF25,Q9BQ70,reviewed,TCF25_HUMAN,Ribosome quality control complex subunit TCF25 (Nuclear localized protein 1) (Transcription factor 25) (TCF-25),TCF25 KIAA1049 NULP1 FKSG26,Homo sapiens (Human),676
TCF7,P36402,reviewed,TCF7_HUMAN,Transcription factor 7 (TCF-7) (T-cell-specific transcription factor 1) (T-cell factor 1) (TCF-1),TCF7 TCF1,Homo sapiens (Human),384
TCFL5,Q9UL49,reviewed,TCFL5_HUMAN,Transcription factor-like 5 protein (Cha transcription factor) (HPV-16 E2-binding protein 1) (E2BP-1),TCFL5 CHA E2BP1,Homo sapiens (Human),500
TCL1A,P56279,reviewed,TCL1A_HUMAN,T-cell leukemia/lymphoma protein 1A (Oncogene TCL-1) (Oncogene TCL1) (Protein p14 TCL1),TCL1A TCL1,Homo sapiens (Human),114
TCOF1,Q13428,reviewed,TCOF_HUMAN,Treacle protein (Treacher Collins syndrome protein),TCOF1,Homo sapiens (Human),1488
TECPR2,O15040,reviewed,TCPR2_HUMAN,Tectonin beta-propeller repeat-containing protein 2 (WD repeat-containing protein KIAA0329/KIAA0297),TECPR2 KIAA0297 KIAA0329,Homo sapiens (Human),1411
TENT4A,Q5XG87,reviewed,PAPD7_HUMAN,Terminal nucleotidyltransferase 4A (DNA polymerase sigma) (LAK-1) (Non-canonical poly(A) RNA polymerase PAPD7) (EC 2.7.7.19) (PAP-associated domain-containing protein 7) (TRAMP-like complex polyadenylate polymerase) (Terminal guanylyltransferase) (EC 2.7.7.-) (Terminal uridylyltransferase 5) (TUTase 5) (Topoisomerase-related function protein 4-1) (TRF4-1),TENT4A PAPD7 POLS TRF4,Homo sapiens (Human),792
